# Model Spectrum: Old Kurucz model T = 3500.0 log(g) = 5.00000 z = 0.00
# No ISM extinction
# Normalization: A0V magnitude 9.000000 for filter 2MASS J
# 
# Wavelength (microns)   F_lambda (W/m^2/micron)   F_nu (Jy)
   155.94000244  1.923006e-20  1.559822e-04
   155.97999573  1.921024e-20  1.559013e-04
   156.02000427  1.919044e-20  1.558206e-04
   156.05999756  1.917067e-20  1.557399e-04
   156.10000610  1.915093e-20  1.556593e-04
   156.13999939  1.913121e-20  1.555787e-04
   156.17999268  1.911152e-20  1.554982e-04
   156.22000122  1.909185e-20  1.554178e-04
   156.25999451  1.907221e-20  1.553374e-04
   156.30000305  1.905260e-20  1.552571e-04
   156.33999634  1.903300e-20  1.551768e-04
   156.38000488  1.901344e-20  1.550966e-04
   156.41999817  1.899390e-20  1.550165e-04
   156.46000671  1.897438e-20  1.549364e-04
   156.50000000  1.895489e-20  1.548564e-04
   156.53999329  1.893542e-20  1.547765e-04
   156.58000183  1.891598e-20  1.546966e-04
   156.61999512  1.889656e-20  1.546168e-04
   156.66000366  1.887717e-20  1.545370e-04
   156.69999695  1.885781e-20  1.544573e-04
   156.74000549  1.883846e-20  1.543777e-04
   156.77999878  1.881915e-20  1.542981e-04
   156.82000732  1.879985e-20  1.542186e-04
   156.86000061  1.878059e-20  1.541391e-04
   156.89999390  1.876134e-20  1.540597e-04
   156.94000244  1.874213e-20  1.539804e-04
   156.97999573  1.872293e-20  1.539011e-04
   157.02000427  1.870376e-20  1.538219e-04
   157.05999756  1.868462e-20  1.537428e-04
   157.10000610  1.866550e-20  1.536637e-04
   157.13999939  1.864640e-20  1.535847e-04
   157.17999268  1.862733e-20  1.535057e-04
   157.22000122  1.860828e-20  1.534268e-04
   157.25999451  1.858926e-20  1.533479e-04
   157.30000305  1.857026e-20  1.532692e-04
   157.33999634  1.855129e-20  1.531904e-04
   157.38000488  1.853234e-20  1.531118e-04
   157.41999817  1.851341e-20  1.530332e-04
   157.46000671  1.849451e-20  1.529546e-04
   157.50000000  1.847563e-20  1.528761e-04
   157.53999329  1.845678e-20  1.527977e-04
   157.58000183  1.843795e-20  1.527194e-04
   157.61999512  1.841914e-20  1.526410e-04
   157.66000366  1.840036e-20  1.525628e-04
   157.69999695  1.838160e-20  1.524846e-04
   157.74000549  1.836287e-20  1.524065e-04
   157.77999878  1.834416e-20  1.523284e-04
   157.82000732  1.832547e-20  1.522505e-04
   157.86000061  1.830681e-20  1.521725e-04
   157.89999390  1.828817e-20  1.520946e-04
   157.94000244  1.826956e-20  1.520168e-04
   157.97999573  1.825097e-20  1.519390e-04
   158.02000427  1.823240e-20  1.518613e-04
   158.05999756  1.821385e-20  1.517837e-04
   158.10000610  1.819533e-20  1.517061e-04
   158.13999939  1.817684e-20  1.516286e-04
   158.17999268  1.815836e-20  1.515511e-04
   158.22000122  1.813991e-20  1.514737e-04
   158.25999451  1.812148e-20  1.513963e-04
   158.30000305  1.810308e-20  1.513191e-04
   158.33999634  1.808470e-20  1.512418e-04
   158.38000488  1.806634e-20  1.511647e-04
   158.41999817  1.804801e-20  1.510875e-04
   158.46000671  1.802970e-20  1.510105e-04
   158.50000000  1.801141e-20  1.509335e-04
   158.53999329  1.799315e-20  1.508565e-04
   158.58000183  1.797491e-20  1.507797e-04
   158.61999512  1.795669e-20  1.507028e-04
   158.66000366  1.793849e-20  1.506261e-04
   158.69999695  1.792032e-20  1.505494e-04
   158.74000549  1.790217e-20  1.504728e-04
   158.77999878  1.788405e-20  1.503962e-04
   158.82000732  1.786595e-20  1.503196e-04
   158.86000061  1.784787e-20  1.502432e-04
   158.89999390  1.782981e-20  1.501667e-04
   158.94000244  1.781177e-20  1.500904e-04
   158.97999573  1.779376e-20  1.500141e-04
   159.02000427  1.777577e-20  1.499379e-04
   159.05999756  1.775781e-20  1.498617e-04
   159.10000610  1.773986e-20  1.497856e-04
   159.13999939  1.772194e-20  1.497095e-04
   159.17999268  1.770404e-20  1.496335e-04
   159.22000122  1.768617e-20  1.495575e-04
   159.25999451  1.766832e-20  1.494816e-04
   159.30000305  1.765048e-20  1.494058e-04
   159.33999634  1.763268e-20  1.493300e-04
   159.38000488  1.761489e-20  1.492543e-04
   159.41999817  1.759713e-20  1.491786e-04
   159.46000671  1.757939e-20  1.491031e-04
   159.50000000  1.756167e-20  1.490275e-04
   159.53999329  1.754397e-20  1.489520e-04
   159.58000183  1.752630e-20  1.488766e-04
   159.61999512  1.750864e-20  1.488012e-04
   159.66000366  1.749101e-20  1.487259e-04
   159.69999695  1.747341e-20  1.486506e-04
   159.74000549  1.745582e-20  1.485754e-04
   159.77999878  1.743826e-20  1.485003e-04
   159.82000732  1.742072e-20  1.484252e-04
   159.86000061  1.740320e-20  1.483501e-04
   159.89999390  1.738570e-20  1.482752e-04
   159.94000244  1.736823e-20  1.482003e-04
   159.97999573  1.735077e-20  1.481254e-04
   160.02000427  1.733334e-20  1.480506e-04
   160.05999756  1.731593e-20  1.479758e-04
   160.10000610  1.729854e-20  1.479011e-04
   160.13999939  1.728118e-20  1.478265e-04
   160.17999268  1.726383e-20  1.477519e-04
   160.22000122  1.724651e-20  1.476774e-04
   160.25999451  1.722921e-20  1.476029e-04
   160.30000305  1.721193e-20  1.475285e-04
   160.33999634  1.719467e-20  1.474541e-04
   160.38000488  1.717744e-20  1.473798e-04
   160.41999817  1.716022e-20  1.473056e-04
   160.46000671  1.714303e-20  1.472314e-04
   160.50000000  1.712586e-20  1.471573e-04
   160.53999329  1.710871e-20  1.470832e-04
   160.58000183  1.709158e-20  1.470092e-04
   160.61999512  1.707447e-20  1.469352e-04
   160.66000366  1.705739e-20  1.468613e-04
   160.69999695  1.704032e-20  1.467874e-04
   160.74000549  1.702328e-20  1.467136e-04
   160.77999878  1.700626e-20  1.466399e-04
   160.82000732  1.698926e-20  1.465662e-04
   160.86000061  1.697228e-20  1.464926e-04
   160.89999390  1.695532e-20  1.464190e-04
   160.94000244  1.693838e-20  1.463455e-04
   160.97999573  1.692147e-20  1.462720e-04
   161.02000427  1.690457e-20  1.461986e-04
   161.05999756  1.688770e-20  1.461252e-04
   161.10000610  1.687085e-20  1.460519e-04
   161.13999939  1.685402e-20  1.459787e-04
   161.17999268  1.683720e-20  1.459055e-04
   161.22000122  1.682042e-20  1.458324e-04
   161.25999451  1.680365e-20  1.457592e-04
   161.30000305  1.678690e-20  1.456862e-04
   161.33999634  1.677017e-20  1.456132e-04
   161.38000488  1.675347e-20  1.455403e-04
   161.41999817  1.673678e-20  1.454675e-04
   161.46000671  1.672012e-20  1.453947e-04
   161.50000000  1.670347e-20  1.453219e-04
   161.53999329  1.668685e-20  1.452492e-04
   161.58000183  1.667025e-20  1.451766e-04
   161.61999512  1.665366e-20  1.451040e-04
   161.66000366  1.663710e-20  1.450314e-04
   161.69999695  1.662056e-20  1.449589e-04
   161.74000549  1.660404e-20  1.448865e-04
   161.77999878  1.658754e-20  1.448141e-04
   161.82000732  1.657106e-20  1.447418e-04
   161.86000061  1.655460e-20  1.446696e-04
   161.89999390  1.653816e-20  1.445973e-04
   161.94000244  1.652175e-20  1.445252e-04
   161.97999573  1.650535e-20  1.444531e-04
   162.02000427  1.648897e-20  1.443810e-04
   162.05999756  1.647261e-20  1.443090e-04
   162.10000610  1.645628e-20  1.442371e-04
   162.13999939  1.643996e-20  1.441652e-04
   162.17999268  1.642366e-20  1.440933e-04
   162.22000122  1.640739e-20  1.440216e-04
   162.25999451  1.639113e-20  1.439498e-04
   162.30000305  1.637489e-20  1.438781e-04
   162.33999634  1.635868e-20  1.438065e-04
   162.38000488  1.634248e-20  1.437350e-04
   162.41999817  1.632631e-20  1.436634e-04
   162.46000671  1.631015e-20  1.435920e-04
   162.50000000  1.629401e-20  1.435206e-04
   162.53999329  1.627790e-20  1.434492e-04
   162.58000183  1.626180e-20  1.433779e-04
   162.61999512  1.624572e-20  1.433066e-04
   162.66000366  1.622967e-20  1.432354e-04
   162.69999695  1.621363e-20  1.431643e-04
   162.74000549  1.619761e-20  1.430932e-04
   162.77999878  1.618162e-20  1.430222e-04
   162.82000732  1.616564e-20  1.429512e-04
   162.86000061  1.614968e-20  1.428802e-04
   162.89999390  1.613374e-20  1.428093e-04
   162.94000244  1.611783e-20  1.427385e-04
   162.97999573  1.610193e-20  1.426677e-04
   163.02000427  1.608605e-20  1.425970e-04
   163.05999756  1.607019e-20  1.425263e-04
   163.10000610  1.605435e-20  1.424557e-04
   163.13999939  1.603853e-20  1.423852e-04
   163.17999268  1.602273e-20  1.423146e-04
   163.22000122  1.600694e-20  1.422442e-04
   163.25999451  1.599118e-20  1.421737e-04
   163.30000305  1.597544e-20  1.421034e-04
   163.33999634  1.595972e-20  1.420331e-04
   163.38000488  1.594401e-20  1.419628e-04
   163.41999817  1.592833e-20  1.418926e-04
   163.46000671  1.591266e-20  1.418225e-04
   163.50000000  1.589701e-20  1.417524e-04
   163.53999329  1.588139e-20  1.416823e-04
   163.58000183  1.586578e-20  1.416123e-04
   163.61999512  1.585019e-20  1.415424e-04
   163.66000366  1.583462e-20  1.414725e-04
   163.69999695  1.581907e-20  1.414027e-04
   163.74000549  1.580354e-20  1.413329e-04
   163.77999878  1.578802e-20  1.412631e-04
   163.82000732  1.577253e-20  1.411934e-04
   163.86000061  1.575706e-20  1.411238e-04
   163.89999390  1.574160e-20  1.410542e-04
   163.94000244  1.572616e-20  1.409847e-04
   163.97999573  1.571075e-20  1.409152e-04
   164.02000427  1.569535e-20  1.408458e-04
   164.05999756  1.567997e-20  1.407764e-04
   164.10000610  1.566460e-20  1.407071e-04
   164.13999939  1.564926e-20  1.406378e-04
   164.17999268  1.563394e-20  1.405686e-04
   164.22000122  1.561863e-20  1.404994e-04
   164.25999451  1.560335e-20  1.404303e-04
   164.30000305  1.558808e-20  1.403612e-04
   164.33999634  1.557283e-20  1.402922e-04
   164.38000488  1.555760e-20  1.402232e-04
   164.41999817  1.554239e-20  1.401543e-04
   164.46000671  1.552719e-20  1.400854e-04
   164.50000000  1.551202e-20  1.400166e-04
   164.53999329  1.549686e-20  1.399478e-04
   164.58000183  1.548173e-20  1.398791e-04
   164.61999512  1.546661e-20  1.398104e-04
   164.66000366  1.545151e-20  1.397418e-04
   164.69999695  1.543642e-20  1.396732e-04
   164.74000549  1.542136e-20  1.396047e-04
   164.77999878  1.540631e-20  1.395362e-04
   164.82000732  1.539129e-20  1.394678e-04
   164.86000061  1.537628e-20  1.393995e-04
   164.89999390  1.536129e-20  1.393311e-04
   164.94000244  1.534631e-20  1.392629e-04
   164.97999573  1.533136e-20  1.391946e-04
   165.02000427  1.531642e-20  1.391265e-04
   165.05999756  1.530150e-20  1.390584e-04
   165.10000610  1.528660e-20  1.389903e-04
   165.13999939  1.527172e-20  1.389223e-04
   165.17999268  1.525686e-20  1.388543e-04
   165.22000122  1.524201e-20  1.387864e-04
   165.25999451  1.522719e-20  1.387185e-04
   165.30000305  1.521238e-20  1.386507e-04
   165.33999634  1.519758e-20  1.385829e-04
   165.38000488  1.518281e-20  1.385152e-04
   165.41999817  1.516806e-20  1.384475e-04
   165.46000671  1.515332e-20  1.383799e-04
   165.50000000  1.513860e-20  1.383124e-04
   165.53999329  1.512390e-20  1.382448e-04
   165.58000183  1.510921e-20  1.381774e-04
   165.61999512  1.509455e-20  1.381099e-04
   165.66000366  1.507990e-20  1.380426e-04
   165.69999695  1.506527e-20  1.379752e-04
   165.74000549  1.505065e-20  1.379080e-04
   165.77999878  1.503606e-20  1.378407e-04
   165.82000732  1.502148e-20  1.377736e-04
   165.86000061  1.500692e-20  1.377064e-04
   165.89999390  1.499238e-20  1.376393e-04
   165.94000244  1.497785e-20  1.375723e-04
   165.97999573  1.496334e-20  1.375053e-04
   166.02000427  1.494885e-20  1.374384e-04
   166.05999756  1.493438e-20  1.373715e-04
   166.10000610  1.491993e-20  1.373047e-04
   166.13999939  1.490549e-20  1.372379e-04
   166.17999268  1.489107e-20  1.371711e-04
   166.22000122  1.487667e-20  1.371044e-04
   166.25999451  1.486228e-20  1.370378e-04
   166.30000305  1.484791e-20  1.369712e-04
   166.33999634  1.483356e-20  1.369046e-04
   166.38000488  1.481923e-20  1.368382e-04
   166.41999817  1.480491e-20  1.367717e-04
   166.46000671  1.479062e-20  1.367053e-04
   166.50000000  1.477633e-20  1.366389e-04
   166.53999329  1.476207e-20  1.365726e-04
   166.58000183  1.474782e-20  1.365064e-04
   166.61999512  1.473359e-20  1.364402e-04
   166.66000366  1.471938e-20  1.363740e-04
   166.69999695  1.470519e-20  1.363079e-04
   166.74000549  1.469101e-20  1.362418e-04
   166.77999878  1.467685e-20  1.361758e-04
   166.82000732  1.466270e-20  1.361099e-04
   166.86000061  1.464858e-20  1.360439e-04
   166.89999390  1.463446e-20  1.359780e-04
   166.94000244  1.462037e-20  1.359122e-04
   166.97999573  1.460629e-20  1.358464e-04
   167.02000427  1.459224e-20  1.357807e-04
   167.05999756  1.457819e-20  1.357150e-04
   167.10000610  1.456417e-20  1.356494e-04
   167.13999939  1.455016e-20  1.355838e-04
   167.17999268  1.453617e-20  1.355182e-04
   167.22000122  1.452219e-20  1.354528e-04
   167.25999451  1.450823e-20  1.353873e-04
   167.30000305  1.449429e-20  1.353219e-04
   167.33999634  1.448037e-20  1.352566e-04
   167.38000488  1.446646e-20  1.351913e-04
   167.41999817  1.445257e-20  1.351260e-04
   167.46000671  1.443869e-20  1.350608e-04
   167.50000000  1.442483e-20  1.349956e-04
   167.53999329  1.441099e-20  1.349305e-04
   167.58000183  1.439717e-20  1.348654e-04
   167.61999512  1.438336e-20  1.348004e-04
   167.66000366  1.436956e-20  1.347354e-04
   167.69999695  1.435579e-20  1.346705e-04
   167.74000549  1.434203e-20  1.346056e-04
   167.77999878  1.432829e-20  1.345408e-04
   167.82000732  1.431456e-20  1.344760e-04
   167.86000061  1.430085e-20  1.344113e-04
   167.89999390  1.428716e-20  1.343466e-04
   167.94000244  1.427348e-20  1.342819e-04
   167.97999573  1.425982e-20  1.342173e-04
   168.02000427  1.424618e-20  1.341528e-04
   168.05999756  1.423255e-20  1.340882e-04
   168.10000610  1.421894e-20  1.340238e-04
   168.13999939  1.420534e-20  1.339594e-04
   168.17999268  1.419176e-20  1.338950e-04
   168.22000122  1.417820e-20  1.338307e-04
   168.25999451  1.416465e-20  1.337664e-04
   168.30000305  1.415112e-20  1.337022e-04
   168.33999634  1.413761e-20  1.336380e-04
   168.38000488  1.412411e-20  1.335738e-04
   168.41999817  1.411063e-20  1.335097e-04
   168.46000671  1.409716e-20  1.334457e-04
   168.50000000  1.408371e-20  1.333817e-04
   168.53999329  1.407028e-20  1.333177e-04
   168.58000183  1.405686e-20  1.332538e-04
   168.61999512  1.404346e-20  1.331899e-04
   168.66000366  1.403007e-20  1.331261e-04
   168.69999695  1.401670e-20  1.330623e-04
   168.74000549  1.400334e-20  1.329986e-04
   168.77999878  1.399001e-20  1.329349e-04
   168.82000732  1.397668e-20  1.328713e-04
   168.86000061  1.396338e-20  1.328077e-04
   168.89999390  1.395009e-20  1.327442e-04
   168.94000244  1.393681e-20  1.326807e-04
   168.97999573  1.392355e-20  1.326172e-04
   169.02000427  1.391031e-20  1.325538e-04
   169.05999756  1.389708e-20  1.324904e-04
   169.10000610  1.388387e-20  1.324271e-04
   169.13999939  1.387067e-20  1.323639e-04
   169.17999268  1.385749e-20  1.323006e-04
   169.22000122  1.384432e-20  1.322374e-04
   169.25999451  1.383117e-20  1.321743e-04
   169.30000305  1.381804e-20  1.321112e-04
   169.33999634  1.380492e-20  1.320482e-04
   169.38000488  1.379182e-20  1.319852e-04
   169.41999817  1.377873e-20  1.319222e-04
   169.46000671  1.376566e-20  1.318593e-04
   169.50000000  1.375260e-20  1.317964e-04
   169.53999329  1.373956e-20  1.317336e-04
   169.58000183  1.372654e-20  1.316708e-04
   169.61999512  1.371353e-20  1.316081e-04
   169.66000366  1.370053e-20  1.315454e-04
   169.69999695  1.368755e-20  1.314827e-04
   169.74000549  1.367459e-20  1.314201e-04
   169.77999878  1.366164e-20  1.313576e-04
   169.82000732  1.364871e-20  1.312951e-04
   169.86000061  1.363579e-20  1.312326e-04
   169.89999390  1.362288e-20  1.311702e-04
   169.94000244  1.361000e-20  1.311078e-04
   169.97999573  1.359712e-20  1.310455e-04
   170.02000427  1.358427e-20  1.309832e-04
   170.05999756  1.357142e-20  1.309209e-04
   170.10000610  1.355860e-20  1.308587e-04
   170.13999939  1.354579e-20  1.307966e-04
   170.17999268  1.353299e-20  1.307345e-04
   170.22000122  1.352021e-20  1.306724e-04
   170.25999451  1.350744e-20  1.306104e-04
   170.30000305  1.349469e-20  1.305484e-04
   170.33999634  1.348195e-20  1.304864e-04
   170.38000488  1.346923e-20  1.304246e-04
   170.41999817  1.345653e-20  1.303627e-04
   170.46000671  1.344383e-20  1.303009e-04
   170.50000000  1.343116e-20  1.302391e-04
   170.53999329  1.341850e-20  1.301774e-04
   170.58000183  1.340585e-20  1.301158e-04
   170.61999512  1.339322e-20  1.300541e-04
   170.66000366  1.338060e-20  1.299925e-04
   170.69999695  1.336800e-20  1.299310e-04
   170.74000549  1.335541e-20  1.298695e-04
   170.77999878  1.334284e-20  1.298080e-04
   170.82000732  1.333028e-20  1.297466e-04
   170.86000061  1.331774e-20  1.296852e-04
   170.89999390  1.330521e-20  1.296239e-04
   170.94000244  1.329270e-20  1.295626e-04
   170.97999573  1.328020e-20  1.295014e-04
   171.02000427  1.326771e-20  1.294402e-04
   171.05999756  1.325524e-20  1.293791e-04
   171.10000610  1.324279e-20  1.293180e-04
   171.13999939  1.323035e-20  1.292569e-04
   171.17999268  1.321792e-20  1.291958e-04
   171.22000122  1.320551e-20  1.291349e-04
   171.25999451  1.319312e-20  1.290739e-04
   171.30000305  1.318073e-20  1.290131e-04
   171.33999634  1.316837e-20  1.289522e-04
   171.38000488  1.315601e-20  1.288914e-04
   171.41999817  1.314368e-20  1.288306e-04
   171.46000671  1.313135e-20  1.287699e-04
   171.50000000  1.311904e-20  1.287092e-04
   171.53999329  1.310675e-20  1.286486e-04
   171.58000183  1.309447e-20  1.285880e-04
   171.61999512  1.308220e-20  1.285274e-04
   171.66000366  1.306995e-20  1.284669e-04
   171.69999695  1.305771e-20  1.284065e-04
   171.74000549  1.304549e-20  1.283460e-04
   171.77999878  1.303328e-20  1.282857e-04
   171.82000732  1.302108e-20  1.282253e-04
   171.86000061  1.300890e-20  1.281650e-04
   171.89999390  1.299673e-20  1.281047e-04
   171.94000244  1.298458e-20  1.280446e-04
   171.97999573  1.297244e-20  1.279844e-04
   172.02000427  1.296032e-20  1.279243e-04
   172.05999756  1.294821e-20  1.278642e-04
   172.10000610  1.293611e-20  1.278041e-04
   172.13999939  1.292403e-20  1.277441e-04
   172.17999268  1.291197e-20  1.276842e-04
   172.22000122  1.289991e-20  1.276243e-04
   172.25999451  1.288787e-20  1.275644e-04
   172.30000305  1.287585e-20  1.275045e-04
   172.33999634  1.286384e-20  1.274447e-04
   172.38000488  1.285184e-20  1.273850e-04
   172.41999817  1.283986e-20  1.273253e-04
   172.46000671  1.282788e-20  1.272656e-04
   172.50000000  1.281593e-20  1.272060e-04
   172.53999329  1.280399e-20  1.271464e-04
   172.58000183  1.279206e-20  1.270869e-04
   172.61999512  1.278015e-20  1.270274e-04
   172.66000366  1.276825e-20  1.269679e-04
   172.69999695  1.275636e-20  1.269085e-04
   172.74000549  1.274449e-20  1.268492e-04
   172.77999878  1.273263e-20  1.267898e-04
   172.82000732  1.272078e-20  1.267305e-04
   172.86000061  1.270895e-20  1.266713e-04
   172.89999390  1.269714e-20  1.266121e-04
   172.94000244  1.268533e-20  1.265529e-04
   172.97999573  1.267354e-20  1.264938e-04
   173.02000427  1.266177e-20  1.264347e-04
   173.05999756  1.265000e-20  1.263756e-04
   173.10000610  1.263826e-20  1.263166e-04
   173.13999939  1.262652e-20  1.262577e-04
   173.17999268  1.261480e-20  1.261988e-04
   173.22000122  1.260309e-20  1.261399e-04
   173.25999451  1.259140e-20  1.260810e-04
   173.30000305  1.257972e-20  1.260223e-04
   173.33999634  1.256805e-20  1.259635e-04
   173.38000488  1.255639e-20  1.259048e-04
   173.41999817  1.254475e-20  1.258461e-04
   173.46000671  1.253313e-20  1.257875e-04
   173.50000000  1.252151e-20  1.257289e-04
   173.53999329  1.250991e-20  1.256703e-04
   173.58000183  1.249833e-20  1.256118e-04
   173.61999512  1.248675e-20  1.255534e-04
   173.66000366  1.247519e-20  1.254949e-04
   173.69999695  1.246365e-20  1.254365e-04
   173.74000549  1.245211e-20  1.253782e-04
   173.77999878  1.244059e-20  1.253199e-04
   173.82000732  1.242909e-20  1.252616e-04
   173.86000061  1.241759e-20  1.252034e-04
   173.89999390  1.240611e-20  1.251452e-04
   173.94000244  1.239465e-20  1.250871e-04
   173.97999573  1.238319e-20  1.250290e-04
   174.02000427  1.237175e-20  1.249709e-04
   174.05999756  1.236033e-20  1.249129e-04
   174.10000610  1.234891e-20  1.248549e-04
   174.13999939  1.233751e-20  1.247969e-04
   174.17999268  1.232612e-20  1.247390e-04
   174.22000122  1.231475e-20  1.246812e-04
   174.25999451  1.230339e-20  1.246234e-04
   174.30000305  1.229204e-20  1.245656e-04
   174.33999634  1.228071e-20  1.245078e-04
   174.38000488  1.226938e-20  1.244501e-04
   174.41999817  1.225807e-20  1.243925e-04
   174.46000671  1.224678e-20  1.243349e-04
   174.50000000  1.223549e-20  1.242773e-04
   174.53999329  1.222422e-20  1.242197e-04
   174.58000183  1.221297e-20  1.241622e-04
   174.61999512  1.220172e-20  1.241047e-04
   174.66000366  1.219049e-20  1.240473e-04
   174.69999695  1.217927e-20  1.239899e-04
   174.74000549  1.216807e-20  1.239326e-04
   174.77999878  1.215687e-20  1.238753e-04
   174.82000732  1.214570e-20  1.238180e-04
   174.86000061  1.213453e-20  1.237608e-04
   174.89999390  1.212337e-20  1.237036e-04
   174.94000244  1.211223e-20  1.236465e-04
   174.97999573  1.210110e-20  1.235894e-04
   175.02000427  1.208999e-20  1.235323e-04
   175.05999756  1.207889e-20  1.234753e-04
   175.10000610  1.206779e-20  1.234183e-04
   175.13999939  1.205672e-20  1.233613e-04
   175.17999268  1.204565e-20  1.233044e-04
   175.22000122  1.203460e-20  1.232476e-04
   175.25999451  1.202356e-20  1.231907e-04
   175.30000305  1.201253e-20  1.231339e-04
   175.33999634  1.200152e-20  1.230772e-04
   175.38000488  1.199052e-20  1.230205e-04
   175.41999817  1.197953e-20  1.229638e-04
   175.46000671  1.196855e-20  1.229072e-04
   175.50000000  1.195759e-20  1.228506e-04
   175.53999329  1.194664e-20  1.227940e-04
   175.58000183  1.193570e-20  1.227375e-04
   175.61999512  1.192477e-20  1.226810e-04
   175.66000366  1.191386e-20  1.226246e-04
   175.69999695  1.190296e-20  1.225681e-04
   175.74000549  1.189207e-20  1.225118e-04
   175.77999878  1.188119e-20  1.224555e-04
   175.82000732  1.187033e-20  1.223992e-04
   175.86000061  1.185947e-20  1.223429e-04
   175.89999390  1.184863e-20  1.222867e-04
   175.94000244  1.183781e-20  1.222306e-04
   175.97999573  1.182699e-20  1.221744e-04
   176.02000427  1.181619e-20  1.221183e-04
   176.05999756  1.180540e-20  1.220623e-04
   176.10000610  1.179462e-20  1.220063e-04
   176.13999939  1.178386e-20  1.219503e-04
   176.17999268  1.177310e-20  1.218943e-04
   176.22000122  1.176236e-20  1.218384e-04
   176.25999451  1.175163e-20  1.217825e-04
   176.30000305  1.174092e-20  1.217267e-04
   176.33999634  1.173021e-20  1.216709e-04
   176.38000488  1.171952e-20  1.216152e-04
   176.41999817  1.170884e-20  1.215595e-04
   176.46000671  1.169817e-20  1.215038e-04
   176.50000000  1.168752e-20  1.214482e-04
   176.53999329  1.167687e-20  1.213926e-04
   176.58000183  1.166624e-20  1.213370e-04
   176.61999512  1.165562e-20  1.212815e-04
   176.66000366  1.164502e-20  1.212260e-04
   176.69999695  1.163442e-20  1.211706e-04
   176.74000549  1.162384e-20  1.211152e-04
   176.77999878  1.161327e-20  1.210598e-04
   176.82000732  1.160271e-20  1.210045e-04
   176.86000061  1.159216e-20  1.209492e-04
   176.89999390  1.158163e-20  1.208939e-04
   176.94000244  1.157110e-20  1.208387e-04
   176.97999573  1.156059e-20  1.207835e-04
   177.02000427  1.155009e-20  1.207284e-04
   177.05999756  1.153961e-20  1.206733e-04
   177.10000610  1.152913e-20  1.206182e-04
   177.13999939  1.151867e-20  1.205632e-04
   177.17999268  1.150821e-20  1.205082e-04
   177.22000122  1.149777e-20  1.204532e-04
   177.25999451  1.148735e-20  1.203983e-04
   177.30000305  1.147693e-20  1.203434e-04
   177.33999634  1.146652e-20  1.202886e-04
   177.38000488  1.145613e-20  1.202338e-04
   177.41999817  1.144575e-20  1.201790e-04
   177.46000671  1.143538e-20  1.201243e-04
   177.50000000  1.142502e-20  1.200696e-04
   177.53999329  1.141468e-20  1.200149e-04
   177.58000183  1.140434e-20  1.199603e-04
   177.61999512  1.139402e-20  1.199058e-04
   177.66000366  1.138371e-20  1.198512e-04
   177.69999695  1.137341e-20  1.197967e-04
   177.74000549  1.136312e-20  1.197422e-04
   177.77999878  1.135285e-20  1.196878e-04
   177.82000732  1.134258e-20  1.196334e-04
   177.86000061  1.133233e-20  1.195791e-04
   177.89999390  1.132209e-20  1.195247e-04
   177.94000244  1.131186e-20  1.194705e-04
   177.97999573  1.130164e-20  1.194162e-04
   178.02000427  1.129144e-20  1.193620e-04
   178.05999756  1.128124e-20  1.193078e-04
   178.10000610  1.127106e-20  1.192537e-04
   178.13999939  1.126088e-20  1.191996e-04
   178.17999268  1.125072e-20  1.191455e-04
   178.22000122  1.124057e-20  1.190915e-04
   178.25999451  1.123044e-20  1.190375e-04
   178.30000305  1.122031e-20  1.189835e-04
   178.33999634  1.121020e-20  1.189296e-04
   178.38000488  1.120009e-20  1.188757e-04
   178.41999817  1.119000e-20  1.188219e-04
   178.46000671  1.117992e-20  1.187681e-04
   178.50000000  1.116985e-20  1.187143e-04
   178.53999329  1.115979e-20  1.186606e-04
   178.58000183  1.114974e-20  1.186069e-04
   178.61999512  1.113971e-20  1.185532e-04
   178.66000366  1.112968e-20  1.184996e-04
   178.69999695  1.111967e-20  1.184460e-04
   178.74000549  1.110967e-20  1.183924e-04
   178.77999878  1.109968e-20  1.183389e-04
   178.82000732  1.108970e-20  1.182854e-04
   178.86000061  1.107973e-20  1.182320e-04
   178.89999390  1.106977e-20  1.181786e-04
   178.94000244  1.105983e-20  1.181252e-04
   178.97999573  1.104989e-20  1.180719e-04
   179.02000427  1.103997e-20  1.180186e-04
   179.05999756  1.103006e-20  1.179653e-04
   179.10000610  1.102016e-20  1.179121e-04
   179.13999939  1.101027e-20  1.178589e-04
   179.17999268  1.100039e-20  1.178057e-04
   179.22000122  1.099052e-20  1.177526e-04
   179.25999451  1.098066e-20  1.176995e-04
   179.30000305  1.097082e-20  1.176465e-04
   179.33999634  1.096098e-20  1.175934e-04
   179.38000488  1.095116e-20  1.175405e-04
   179.41999817  1.094135e-20  1.174875e-04
   179.46000671  1.093154e-20  1.174346e-04
   179.50000000  1.092175e-20  1.173817e-04
   179.53999329  1.091197e-20  1.173289e-04
   179.58000183  1.090220e-20  1.172761e-04
   179.61999512  1.089245e-20  1.172233e-04
   179.66000366  1.088270e-20  1.171706e-04
   179.69999695  1.087296e-20  1.171179e-04
   179.74000549  1.086324e-20  1.170653e-04
   179.77999878  1.085352e-20  1.170126e-04
   179.82000732  1.084382e-20  1.169600e-04
   179.86000061  1.083412e-20  1.169075e-04
   179.89999390  1.082444e-20  1.168550e-04
   179.94000244  1.081477e-20  1.168025e-04
   179.97999573  1.080511e-20  1.167500e-04
   180.02000427  1.079546e-20  1.166976e-04
